Entity|c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#hasArticle|c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#hasChapter|c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#hasFeature|c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#hasPart|c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#hasSection|c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#hasSpan|c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#hasTag|c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#inFeature|c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#inLayer|c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#inTag|c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#isArticleOf|c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#isChapterOf|c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#isSectionOf|c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#isSpanOf|c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#partOf|c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#taggedSpan|c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#article_num|c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#article_text|c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#chapter_num|c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#feature_name|c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#layer_name|c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#policy_code|c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#section_num|c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#span_id|c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#span_text|c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#tag_name|
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20506_span||||||||||"'Objective_QualIntention'"||||"'EU_32013R0174_Chapter_0_Section_0_Article_01'"||||||||||"'EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20506'"|"'improving the energy efficiency of office equipment'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20507_span||||||||||"'Ref_OtherPolicy'"||||"'EU_32013R0174_Chapter_0_Section_0_Article_01'"||||||||||"'EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20507'"|"'directives 2009/125/ec'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20508_span||||||||||"'Form_monitoring'"||||"'EU_32013R0174_Chapter_0_Section_0_Article_01'"||||||||||"'EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20508'"|"'evaluation and assessment'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20509_span||||||||||"'Form_monitoring'"||||"'EU_32013R0174_Chapter_0_Section_0_Article_01'"||||||||||"'EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20509'"|"'reported'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20510_span||||||||||"'Authority_monitoring'"||||"'EU_32013R0174_Chapter_0_Section_0_Article_01'"||||||||||"'EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20510'"|"'european parliament'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20511_span||||||||||"'Authority_monitoring'"||||"'EU_32013R0174_Chapter_0_Section_0_Article_01'"||||||||||"'EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20511'"|"'council'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20512_span||||||||||"'Time_Monitoring'"||||"'EU_32013R0174_Chapter_0_Section_0_Article_01'"||||||||||"'EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20512'"|"'two years before the expiry'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20513_span||||||||||"'Tech_LowCarbon'"||||"'EU_32013R0174_Chapter_0_Section_0_Article_01'"||||||||||"'EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20513'"|"'energy-efficiency'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20514_span||||||||||"'Tech_LowCarbon'"||||"'EU_32013R0174_Chapter_0_Section_0_Article_01'"||||||||||"'EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20514'"|"'energy-efficiency'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20515_span||||||||||"'Tech_LowCarbon'"||||"'EU_32013R0174_Chapter_0_Section_0_Article_01'"||||||||||"'EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20515'"|"'energy-efficiency'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20516_span||||||||||"'App_Other'"||||"'EU_32013R0174_Chapter_0_Section_0_Article_01'"||||||||||"'EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20516'"|"'office equipment'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20517_span||||||||||"'Tech_LowCarbon'"||||"'EU_32013R0174_Chapter_0_Section_0_Article_01'"||||||||||"'EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20517'"|"'energy efficiency'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20518_span||||||||||"'App_Other'"||||"'EU_32013R0174_Chapter_0_Section_0_Article_01'"||||||||||"'EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20518'"|"'consumption of energy'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20519_span||||||||||"'Energy_Other'"||||"'EU_32013R0174_Chapter_0_Section_0_Article_01'"||||||||||"'EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20519'"|"'energy'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20520_span||||||||||"'App_Other'"||||"'EU_32013R0174_Chapter_0_Section_0_Article_01'"||||||||||"'EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20520'"|"'energy-related products'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20521_span||||||||||"'App_Other'"||||"'EU_32013R0174_Chapter_0_Section_0_Article_01'"||||||||||"'EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20521'"|"'energy-related products'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20523_span||||||||||"'App_LowCarbon'"||||"'EU_32013R0174_Chapter_0_Section_0_Article_01'"||||||||||"'EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20523'"|"'energy-efficiency'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20524_span||||||||||"'App_Other'"||||"'EU_32013R0174_Chapter_0_Section_0_Article_01'"||||||||||"'EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20524'"|"'office equipment products'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20525_span||||||||||"'Tech_Other'"||||"'EU_32013R0174_Chapter_0_Section_0_Article_01'"||||||||||"'EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20525'"|"'products'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20526_span||||||||||"'Tech_LowCarbon'"||||"'EU_32013R0174_Chapter_0_Section_0_Article_01'"||||||||||"'EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20526'"|"'energy-efficiency'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20527_span||||||||||"'Tech_LowCarbon'"||||"'EU_32013R0174_Chapter_0_Section_0_Article_01'"||||||||||"'EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20527'"|"'energy-efficiency'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20528_span||||||||||"'Tech_LowCarbon'"||||"'EU_32013R0174_Chapter_0_Section_0_Article_01'"||||||||||"'EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20528'"|"'energy-efficiency'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20529_span||||||||||"'Tech_LowCarbon'"||||"'EU_32013R0174_Chapter_0_Section_0_Article_01'"||||||||||"'EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20529'"|"'energy-efficiency'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20530_span||||||||||"'App_Other'"||||"'EU_32013R0174_Chapter_0_Section_0_Article_01'"||||||||||"'EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20530'"|"'office equipment'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20531_span||||||||||"'App_Other'"||||"'EU_32013R0174_Chapter_0_Section_0_Article_01'"||||||||||"'EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20531'"|"'office equipment'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20532_span||||||||||"'App_Other'"||||"'EU_32013R0174_Chapter_0_Section_0_Article_01'"||||||||||"'EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20532'"|"'product'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20533_span||||||||||"'App_Other'"||||"'EU_32013R0174_Chapter_0_Section_0_Article_01'"||||||||||"'EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20533'"|"'product'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20534_span||||||||||"'App_Other'"||||"'EU_32013R0174_Chapter_0_Section_0_Article_01'"||||||||||"'EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20534'"|"'energy consumption'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20535_span||||||||||"'Tech_LowCarbon'"||||"'EU_32013R0174_Chapter_0_Section_0_Article_01'"||||||||||"'EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20535'"|"'technology available'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20536_span||||||||||"'Tech_LowCarbon'"||||"'EU_32013R0174_Chapter_0_Section_0_Article_01'"||||||||||"'EU_32013R0174_Chapter_0_Section_0_Article_01_CUR20536'"|"'energy efficiency'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0174_Chapter_0_Section_0_Article_02|||||||||||"'EU_32013R0174_Chapter_0_Section_0'"||||||"'02'"|"'article 2
this regulation shall enter into force on the twentieth day following that of its publication in the official journal of the european union.
this regulation shall be binding in its entirety and directly applicable in all member states.
'"|||||||||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0174_Chapter_0_Section_0_Article_02_CUR2501_span||||||||||"'Time_InEffect'"||||"'EU_32013R0174_Chapter_0_Section_0_Article_02'"||||||||||"'EU_32013R0174_Chapter_0_Section_0_Article_02_CUR2501'"|"'twentieth day following that of its publication'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0174_Chapter_0_Section_0_Article_02_CUR2502_span||||||||||"'Addressee_default'"||||"'EU_32013R0174_Chapter_0_Section_0_Article_02'"||||||||||"'EU_32013R0174_Chapter_0_Section_0_Article_02_CUR2502'"|"'member states'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0525||||||||||||||||||||||"'EU_32013R0525'"|||||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0525_Chapter_1||||||||||||"'EU_32013R0525'"|||||||"'1'"||||||||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0525_Chapter_1_Section_0|||||||||||||"'EU_32013R0525_Chapter_1'"||||||||||"'0'"||||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0525_Chapter_1_Section_0_Article_01|||||||||||"'EU_32013R0525_Chapter_1_Section_0'"||||||"'01'"|"'article 1
subject matter
this regulation establishes a mechanism for:
(a)
ensuring the timeliness, transparency, accuracy, consistency, comparability and completeness of reporting by the union and its member states to the unfccc secretariat;
(b)
reporting and verifying information relating to commitments of the union and its member states pursuant to the unfccc, to the kyoto protocol and to decisions adopted thereunder and evaluating progress towards meeting those commitments;
(c)
monitoring and reporting all anthropogenic emissions by sources and removals by sinks of greenhouse gases not controlled by the montreal protocol on substances that deplete the ozone layer in the member states;
(d)
monitoring, reporting, reviewing and verifying greenhouse gas emissions and other information pursuant to article 6 of decision no 406/2009/ec;
(e)
reporting the use of revenue generated by auctioning allowances under article 3d(1) or (2) or article 10(1) of directive 2003/87/ec, pursuant to article 3d(4) and article 10(3) of that directive;
(f)
monitoring and reporting on the actions taken by member states to adapt to the inevitable consequences of climate change in a cost-effective manner;
(g)
evaluating progress by the member states towards meeting their obligations under decision no 406/2009/ec.
'"|||||||||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15252_span||||||||||"'Unspecified'"||||"'EU_32013R0525_Chapter_1_Section_0_Article_01'"||||||||||"'EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15252'"|"'mechanism'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15253_span||||||||||"'Objective_QualIntention'"||||"'EU_32013R0525_Chapter_1_Section_0_Article_01'"||||||||||"'EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15253'"|"'ensuring the timeliness, transparency, accuracy, consistency, comparability and completeness of reporting'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15254_span||||||||||"'Form_monitoring'"||||"'EU_32013R0525_Chapter_1_Section_0_Article_01'"||||||||||"'EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15254'"|"'reporting'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15255_span||||||||||"'Addressee_monitored'"||||"'EU_32013R0525_Chapter_1_Section_0_Article_01'"||||||||||"'EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15255'"|"'union'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15256_span||||||||||"'Addressee_monitored'"||||"'EU_32013R0525_Chapter_1_Section_0_Article_01'"||||||||||"'EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15256'"|"'member states'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15257_span||||||||||"'Authority_monitoring'"||||"'EU_32013R0525_Chapter_1_Section_0_Article_01'"||||||||||"'EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15257'"|"'unfccc secretariat'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15258_span||||||||||"'Form_monitoring'"||||"'EU_32013R0525_Chapter_1_Section_0_Article_01'"||||||||||"'EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15258'"|"'reporting'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15259_span||||||||||"'Form_monitoring'"||||"'EU_32013R0525_Chapter_1_Section_0_Article_01'"||||||||||"'EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15259'"|"'verifying information'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15260_span||||||||||"'Addressee_monitored'"||||"'EU_32013R0525_Chapter_1_Section_0_Article_01'"||||||||||"'EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15260'"|"'union'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15261_span||||||||||"'Addressee_monitored'"||||"'EU_32013R0525_Chapter_1_Section_0_Article_01'"||||||||||"'EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15261'"|"'member states'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15262_span||||||||||"'Ref_Strategy_Agreement'"||||"'EU_32013R0525_Chapter_1_Section_0_Article_01'"||||||||||"'EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15262'"|"'unfccc'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15263_span||||||||||"'Ref_Strategy_Agreement'"||||"'EU_32013R0525_Chapter_1_Section_0_Article_01'"||||||||||"'EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15263'"|"'kyoto protocol'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15264_span||||||||||"'Form_monitoring'"||||"'EU_32013R0525_Chapter_1_Section_0_Article_01'"||||||||||"'EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15264'"|"'evaluating'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15265_span||||||||||"'Form_monitoring'"||||"'EU_32013R0525_Chapter_1_Section_0_Article_01'"||||||||||"'EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15265'"|"'monitoring'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15266_span||||||||||"'Form_monitoring'"||||"'EU_32013R0525_Chapter_1_Section_0_Article_01'"||||||||||"'EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15266'"|"'reporting'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15267_span||||||||||"'Ref_Strategy_Agreement'"||||"'EU_32013R0525_Chapter_1_Section_0_Article_01'"||||||||||"'EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15267'"|"'montreal protocol'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15268_span||||||||||"'Addressee_monitored'"||||"'EU_32013R0525_Chapter_1_Section_0_Article_01'"||||||||||"'EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15268'"|"'member states'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15269_span||||||||||"'Form_monitoring'"||||"'EU_32013R0525_Chapter_1_Section_0_Article_01'"||||||||||"'EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15269'"|"'monitoring'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15270_span||||||||||"'Form_monitoring'"||||"'EU_32013R0525_Chapter_1_Section_0_Article_01'"||||||||||"'EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15270'"|"'reporting'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15271_span||||||||||"'Form_monitoring'"||||"'EU_32013R0525_Chapter_1_Section_0_Article_01'"||||||||||"'EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15271'"|"'reviewing'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15272_span||||||||||"'Form_monitoring'"||||"'EU_32013R0525_Chapter_1_Section_0_Article_01'"||||||||||"'EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15272'"|"'verifying'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15273_span||||||||||"'Ref_OtherPolicy'"||||"'EU_32013R0525_Chapter_1_Section_0_Article_01'"||||||||||"'EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15273'"|"'decision no 406/2009/ec'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15274_span||||||||||"'Form_monitoring'"||||"'EU_32013R0525_Chapter_1_Section_0_Article_01'"||||||||||"'EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15274'"|"'reporting'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15275_span||||||||||"'Resource_MonRevenues'"||||"'EU_32013R0525_Chapter_1_Section_0_Article_01'"||||||||||"'EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15275'"|"'revenue'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15276_span||||||||||"'Resource_MonRevenues'"||||"'EU_32013R0525_Chapter_1_Section_0_Article_01'"||||||||||"'EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15276'"|"'auctioning allowances'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15277_span||||||||||"'Ref_OtherPolicy'"||||"'EU_32013R0525_Chapter_1_Section_0_Article_01'"||||||||||"'EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15277'"|"'directive 2003/87/ec'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15278_span||||||||||"'Form_monitoring'"||||"'EU_32013R0525_Chapter_1_Section_0_Article_01'"||||||||||"'EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15278'"|"'monitoring'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15279_span||||||||||"'Form_monitoring'"||||"'EU_32013R0525_Chapter_1_Section_0_Article_01'"||||||||||"'EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15279'"|"'reporting'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15280_span||||||||||"'Addressee_monitored'"||||"'EU_32013R0525_Chapter_1_Section_0_Article_01'"||||||||||"'EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15280'"|"'member states'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15281_span||||||||||"'Objective_QualIntention'"||||"'EU_32013R0525_Chapter_1_Section_0_Article_01'"||||||||||"'EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15281'"|"'adapt to the inevitable consequences of climate change in a cost-effective manner'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15282_span||||||||||"'Form_monitoring'"||||"'EU_32013R0525_Chapter_1_Section_0_Article_01'"||||||||||"'EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15282'"|"'evaluating'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15283_span||||||||||"'Addressee_monitored'"||||"'EU_32013R0525_Chapter_1_Section_0_Article_01'"||||||||||"'EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15283'"|"'member states'"||
c:/Users/allie/Documents/GitHub/POLIANNA/notebooks/auxil/ontology.owl#EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15284_span||||||||||"'Ref_OtherPolicy'"||||"'EU_32013R0525_Chapter_1_Section_0_Article_01'"||||||||||"'EU_32013R0525_Chapter_1_Section_0_Article_01_CUR15284'"|"'decision no 406/2009/ec'"||
